measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,rei_id,rei_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,34,Azerbaijan,3,Both,22,All Ages,494,Stroke,86,Ambient particulate matter pollution,1,Number,2015,631.0842243834588,962.0160904697217,323.9834552491129
1,Deaths,18,Thailand,3,Both,22,All Ages,322,Lower respiratory infections,86,Ambient particulate matter pollution,1,Number,2015,6456.983925838334,9786.48501144187,3177.5009885612003
1,Deaths,37,Kyrgyzstan,3,Both,22,All Ages,494,Stroke,86,Ambient particulate matter pollution,1,Number,2015,264.6484061871198,475.76799600042494,121.32389512834759
1,Deaths,40,Turkmenistan,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,102.75999807175528,135.4073410471264,46.34122185483899
1,Deaths,200,Benin,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,43.03376034383278,95.49334069585271,16.277493334034762
1,Deaths,25,Federated States of Micronesia,3,Both,22,All Ages,426,"Tracheal, bronchus, and lung cancer",86,Ambient particulate matter pollution,1,Number,2015,0.8247485535782741,1.7357518112131807,0.22659130988476883
1,Deaths,6,China,3,Both,22,All Ages,494,Stroke,86,Ambient particulate matter pollution,1,Number,2015,186477.1310385043,228789.6500369014,144331.69832784333
1,Deaths,25,Federated States of Micronesia,3,Both,22,All Ages,322,Lower respiratory infections,86,Ambient particulate matter pollution,1,Number,2015,2.3901285739886244,5.078619053506146,0.7177050223024148
1,Deaths,41,Uzbekistan,3,Both,22,All Ages,322,Lower respiratory infections,86,Ambient particulate matter pollution,1,Number,2015,2098.0010603006117,3911.480239906085,627.2725409846989
1,Deaths,7,North Korea,3,Both,22,All Ages,426,"Tracheal, bronchus, and lung cancer",86,Ambient particulate matter pollution,1,Number,2015,831.2726204368779,1282.585547122576,476.10077767005805
1,Deaths,14,Maldives,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,3.5884337667400783,5.763900793609214,1.5752473383954044
1,Deaths,11,Indonesia,3,Both,22,All Ages,426,"Tracheal, bronchus, and lung cancer",86,Ambient particulate matter pollution,1,Number,2015,2685.9859356420598,3872.880074709597,1691.8945229563835
1,Deaths,1,Global,3,Both,22,All Ages,322,Lower respiratory infections,86,Ambient particulate matter pollution,1,Number,2015,441805.9036094279,529979.0747196457,356117.53699361946
1,Deaths,200,Benin,3,Both,22,All Ages,509,Chronic obstructive pulmonary disease,86,Ambient particulate matter pollution,1,Number,2015,94.99541892309604,227.91116636191867,35.08822636042447
1,Deaths,8,Taiwan (Province of China),3,Both,22,All Ages,509,Chronic obstructive pulmonary disease,86,Ambient particulate matter pollution,1,Number,2015,1642.1537130879228,2368.876967331309,843.3252516694881
1,Deaths,44,Bosnia and Herzegovina,3,Both,22,All Ages,494,Stroke,86,Ambient particulate matter pollution,1,Number,2015,395.7208065448923,590.0460217448491,225.4158755673999
1,Deaths,7,North Korea,3,Both,22,All Ages,494,Stroke,86,Ambient particulate matter pollution,1,Number,2015,2250.1558230457913,3377.0651421493703,1384.0095648414972
1,Deaths,44,Bosnia and Herzegovina,3,Both,22,All Ages,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2015,784.7063605956347,1112.4636009189367,492.71347670820114
1,Deaths,35,Georgia,3,Both,22,All Ages,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2015,1048.9710700936066,1535.1895981230882,593.84484555748
1,Deaths,37,Kyrgyzstan,3,Both,22,All Ages,426,"Tracheal, bronchus, and lung cancer",86,Ambient particulate matter pollution,1,Number,2015,51.921498848713895,110.70905834636854,19.750733348299192
1,Deaths,16,Philippines,3,Both,22,All Ages,426,"Tracheal, bronchus, and lung cancer",86,Ambient particulate matter pollution,1,Number,2015,965.0301924627798,1569.2892658559895,434.0416583081689
1,Deaths,19,Timor-Leste,3,Both,22,All Ages,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2015,36.02070878474455,68.6485680455676,12.872939395530727
1,Deaths,35,Georgia,3,Both,22,All Ages,509,Chronic obstructive pulmonary disease,86,Ambient particulate matter pollution,1,Number,2015,211.3342870649835,346.8911251366908,97.38568649150415
1,Deaths,19,Timor-Leste,3,Both,22,All Ages,509,Chronic obstructive pulmonary disease,86,Ambient particulate matter pollution,1,Number,2015,20.720011052754682,40.07784288030075,7.038522389492597
1,Deaths,10,Cambodia,3,Both,22,All Ages,509,Chronic obstructive pulmonary disease,86,Ambient particulate matter pollution,1,Number,2015,232.03970750113106,426.97553251835166,115.48730010513421
1,Deaths,29,Tonga,3,Both,22,All Ages,509,Chronic obstructive pulmonary disease,86,Ambient particulate matter pollution,1,Number,2015,2.319778019059145,4.479568715428474,0.7506675879522265
1,Deaths,16,Philippines,3,Both,22,All Ages,494,Stroke,86,Ambient particulate matter pollution,1,Number,2015,3063.321705179967,4749.603467784015,1396.3482092506338
1,Deaths,47,Czech Republic,3,Both,22,All Ages,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2015,3061.312459424398,3901.875767552536,2373.1863442524273
1,Deaths,23,Kiribati,3,Both,22,All Ages,426,"Tracheal, bronchus, and lung cancer",86,Ambient particulate matter pollution,1,Number,2015,0.32626127135803895,0.683928862897289,0.12820249039497844
1,Deaths,39,Tajikistan,3,Both,22,All Ages,322,Lower respiratory infections,86,Ambient particulate matter pollution,1,Number,2015,1039.2734556199803,1856.5378102671255,416.2069270130876
1,Deaths,35,Georgia,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,112.80969979911195,171.09566277811385,61.399561885427005
1,Deaths,47,Czech Republic,3,Both,22,All Ages,509,Chronic obstructive pulmonary disease,86,Ambient particulate matter pollution,1,Number,2015,660.1940232453132,1027.4959527039512,333.1393618322165
1,Deaths,23,Kiribati,3,Both,22,All Ages,494,Stroke,86,Ambient particulate matter pollution,1,Number,2015,1.9235628329102328,3.947569921655291,0.7377602637095454
1,Deaths,36,Kazakhstan,3,Both,22,All Ages,322,Lower respiratory infections,86,Ambient particulate matter pollution,1,Number,2015,429.9878065625042,957.8824477347632,81.30251285190691
1,Deaths,39,Tajikistan,3,Both,22,All Ages,426,"Tracheal, bronchus, and lung cancer",86,Ambient particulate matter pollution,1,Number,2015,57.53816201249725,102.33849718328548,22.820744438208088
1,Deaths,19,Timor-Leste,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,5.943653032366024,11.372305435750539,2.0771855959855334
1,Deaths,39,Tajikistan,3,Both,22,All Ages,494,Stroke,86,Ambient particulate matter pollution,1,Number,2015,344.4427067396715,555.8061101535408,164.12897265399985
1,Deaths,20,Vietnam,3,Both,22,All Ages,322,Lower respiratory infections,86,Ambient particulate matter pollution,1,Number,2015,3161.722819769036,5156.670532564703,1376.7283432023862
1,Deaths,26,Papua New Guinea,3,Both,22,All Ages,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2015,304.352896944131,745.9839909989321,81.73663535205196
1,Deaths,54,Slovakia,3,Both,22,All Ages,426,"Tracheal, bronchus, and lung cancer",86,Ambient particulate matter pollution,1,Number,2015,286.031067912321,433.96332347108495,163.63136443922298
1,Deaths,30,Vanuatu,3,Both,22,All Ages,322,Lower respiratory infections,86,Ambient particulate matter pollution,1,Number,2015,5.682210514589271,13.23999051289854,1.5360162100632344
1,Deaths,26,Papua New Guinea,3,Both,22,All Ages,509,Chronic obstructive pulmonary disease,86,Ambient particulate matter pollution,1,Number,2015,275.72619878369267,723.6848425587751,71.26015883679946
1,Deaths,13,Malaysia,3,Both,22,All Ages,322,Lower respiratory infections,86,Ambient particulate matter pollution,1,Number,2015,3492.6301401913697,5840.1907650627045,1111.9235812312777
1,Deaths,54,Slovakia,3,Both,22,All Ages,494,Stroke,86,Ambient particulate matter pollution,1,Number,2015,382.2514006373668,494.64285673238095,282.7761710917942
1,Deaths,47,Czech Republic,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,541.7284928095436,714.6122967782427,311.7468959586571
1,Deaths,202,Cameroon,3,Both,22,All Ages,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2015,948.3969016842108,1659.330593099264,355.88525663796236
1,Deaths,13,Malaysia,3,Both,22,All Ages,426,"Tracheal, bronchus, and lung cancer",86,Ambient particulate matter pollution,1,Number,2015,487.82026204005143,823.1951445527616,187.6490955287822
1,Deaths,48,Hungary,3,Both,22,All Ages,322,Lower respiratory infections,86,Ambient particulate matter pollution,1,Number,2015,158.07376850666049,230.92344533742298,95.44561167016604
1,Deaths,51,Poland,3,Both,22,All Ages,322,Lower respiratory infections,86,Ambient particulate matter pollution,1,Number,2015,2130.8010590436093,3156.737092395962,1075.571750796443
1,Deaths,26,Papua New Guinea,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,57.35889144549331,143.73130436582437,14.355394964872705
1,Deaths,51,Poland,3,Both,22,All Ages,426,"Tracheal, bronchus, and lung cancer",86,Ambient particulate matter pollution,1,Number,2015,3590.9611391298236,5594.595495648941,1808.354833578001
1,Deaths,13,Malaysia,3,Both,22,All Ages,494,Stroke,86,Ambient particulate matter pollution,1,Number,2015,1315.0048006081424,1780.1207864293212,832.9572954358885
1,Deaths,27,Samoa,3,Both,22,All Ages,322,Lower respiratory infections,86,Ambient particulate matter pollution,1,Number,2015,3.4142284272929944,7.593392418709129,1.1221069144253562
1,Deaths,46,Croatia,3,Both,22,All Ages,426,"Tracheal, bronchus, and lung cancer",86,Ambient particulate matter pollution,1,Number,2015,340.49657073268,536.0826914911833,171.46856937154638
1,Deaths,51,Poland,3,Both,22,All Ages,494,Stroke,86,Ambient particulate matter pollution,1,Number,2015,2715.137672484359,3682.138952333489,1849.6665904272834
1,Deaths,40,Turkmenistan,3,Both,22,All Ages,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2015,1351.6297415610259,1796.0895940041848,783.6421823924584
1,Deaths,46,Croatia,3,Both,22,All Ages,494,Stroke,86,Ambient particulate matter pollution,1,Number,2015,443.16703774996034,623.121861416889,287.92943594195503
1,Deaths,40,Turkmenistan,3,Both,22,All Ages,509,Chronic obstructive pulmonary disease,86,Ambient particulate matter pollution,1,Number,2015,71.42422736378893,116.54848238733138,23.15811155244819
1,Deaths,202,Cameroon,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,318.1842046786987,527.6632598728687,126.36688909897866
1,Deaths,63,Ukraine,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,453.63633733396176,587.0898449914005,226.1533470062612
1,Deaths,61,Moldova,3,Both,22,All Ages,426,"Tracheal, bronchus, and lung cancer",86,Ambient particulate matter pollution,1,Number,2015,113.12253575546217,181.9324752572194,57.577245709255855
1,Deaths,58,Estonia,3,Both,22,All Ages,426,"Tracheal, bronchus, and lung cancer",86,Ambient particulate matter pollution,1,Number,2015,29.540052536564403,55.25665359648565,9.656936038366027
1,Deaths,49,Macedonia,3,Both,22,All Ages,426,"Tracheal, bronchus, and lung cancer",86,Ambient particulate matter pollution,1,Number,2015,148.20623996439298,226.13548721235372,86.22245691230376
1,Deaths,61,Moldova,3,Both,22,All Ages,494,Stroke,86,Ambient particulate matter pollution,1,Number,2015,404.890337343154,570.2556316266996,271.8160010456983
1,Deaths,58,Estonia,3,Both,22,All Ages,494,Stroke,86,Ambient particulate matter pollution,1,Number,2015,36.88909313472178,59.12748509996216,17.816346879129803
1,Deaths,43,Albania,3,Both,22,All Ages,322,Lower respiratory infections,86,Ambient particulate matter pollution,1,Number,2015,49.44129058945644,76.42371684045987,29.366884625715194
1,Deaths,49,Macedonia,3,Both,22,All Ages,494,Stroke,86,Ambient particulate matter pollution,1,Number,2015,336.35390871003784,463.07002591374845,222.093115873125
1,Deaths,67,Japan,3,Both,22,All Ages,322,Lower respiratory infections,86,Ambient particulate matter pollution,1,Number,2015,12013.338919238842,19796.81015444598,5989.4852383113
1,Deaths,67,Japan,3,Both,22,All Ages,494,Stroke,86,Ambient particulate matter pollution,1,Number,2015,6990.489097647385,9033.11318802668,5136.129546436022
1,Deaths,62,Russian Federation,3,Both,22,All Ages,322,Lower respiratory infections,86,Ambient particulate matter pollution,1,Number,2015,5306.634004785767,7990.859069157322,3062.377656747738
1,Deaths,67,Japan,3,Both,22,All Ages,509,Chronic obstructive pulmonary disease,86,Ambient particulate matter pollution,1,Number,2015,5287.760074392327,8185.252266953304,2516.3871312796314
1,Deaths,79,Finland,3,Both,22,All Ages,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2015,593.9461966562137,876.680301870583,142.5484696798324
1,Deaths,76,Belgium,3,Both,22,All Ages,426,"Tracheal, bronchus, and lung cancer",86,Ambient particulate matter pollution,1,Number,2015,698.5015365277515,1087.3497466310464,366.8682478313156
1,Deaths,52,Romania,3,Both,22,All Ages,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2015,5394.818514322879,7072.395835931791,3830.0941176900774
1,Deaths,59,Latvia,3,Both,22,All Ages,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2015,763.207711200933,1039.7900121035593,537.2108941311639
1,Deaths,76,Belgium,3,Both,22,All Ages,494,Stroke,86,Ambient particulate matter pollution,1,Number,2015,469.69507827893364,629.4098591513437,331.83248213221975
1,Deaths,59,Latvia,3,Both,22,All Ages,509,Chronic obstructive pulmonary disease,86,Ambient particulate matter pollution,1,Number,2015,58.21684871550116,94.28097552144968,26.537573450401617
1,Deaths,52,Romania,3,Both,22,All Ages,509,Chronic obstructive pulmonary disease,86,Ambient particulate matter pollution,1,Number,2015,989.5561516452559,1533.4927532638799,483.0726367486483
1,Deaths,62,Russian Federation,3,Both,22,All Ages,494,Stroke,86,Ambient particulate matter pollution,1,Number,2015,21554.929553505113,28239.857079609174,15412.486876414041
1,Deaths,66,Brunei,3,Both,22,All Ages,426,"Tracheal, bronchus, and lung cancer",86,Ambient particulate matter pollution,1,Number,2015,3.11592026105498,6.709571812931412,0.03354014454373041
1,Deaths,82,Greece,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,243.49124363001005,314.707504104773,136.05642617891763
1,Deaths,66,Brunei,3,Both,22,All Ages,494,Stroke,86,Ambient particulate matter pollution,1,Number,2015,6.474364491972057,9.712222805674513,2.2866915015548255
1,Deaths,86,Italy,3,Both,22,All Ages,426,"Tracheal, bronchus, and lung cancer",86,Ambient particulate matter pollution,1,Number,2015,4116.390080014866,6928.72568024391,1886.3461836827419
1,Deaths,83,Iceland,3,Both,22,All Ages,322,Lower respiratory infections,86,Ambient particulate matter pollution,1,Number,2015,4.679207888746306,14.143572295507038,0.11186015266756066
1,Deaths,68,South Korea,3,Both,22,All Ages,426,"Tracheal, bronchus, and lung cancer",86,Ambient particulate matter pollution,1,Number,2015,2965.335549859782,4298.363733043605,1823.9933599344138
1,Deaths,59,Latvia,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,64.55370216942764,89.31455794562794,32.16311344989427
1,Deaths,52,Romania,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,315.6698835037065,435.4323796974982,171.5633867604181
1,Deaths,86,Italy,3,Both,22,All Ages,494,Stroke,86,Ambient particulate matter pollution,1,Number,2015,3448.098508300307,4776.680796602456,2321.61747249954
1,Deaths,53,Serbia,3,Both,22,All Ages,322,Lower respiratory infections,86,Ambient particulate matter pollution,1,Number,2015,280.07676499834145,405.1677806980231,165.2687933949061
1,Deaths,60,Lithuania,3,Both,22,All Ages,322,Lower respiratory infections,86,Ambient particulate matter pollution,1,Number,2015,84.72177209357393,142.26892023890596,38.66813078390775
1,Deaths,204,Chad,3,Both,22,All Ages,426,"Tracheal, bronchus, and lung cancer",86,Ambient particulate matter pollution,1,Number,2015,59.572977344330496,156.21259713207536,15.199552246376895
1,Deaths,68,South Korea,3,Both,22,All Ages,494,Stroke,86,Ambient particulate matter pollution,1,Number,2015,2319.9855197331376,2935.2522983070567,1751.4778429782987
